"dataSeduta","numeroSeduta","votazione","numero","oggetto","esito","presenti","maggioranza","numeroLegale","votanti","favorevoli","contrari","astenuti","presidente"
2015-11-05,536,"http://dati.senato.it/votazione/17-536-12",12,"Em. 1.3, Paglini e altri","respinto",227,114,143,226,50,167,9,"http://dati.senato.it/senatore/422"
2015-11-05,536,"http://dati.senato.it/votazione/17-536-11",11,"Em. 1.1 (prima parte), Barozzino e altri","respinto",228,114,143,227,80,143,4,"http://dati.senato.it/senatore/422"
2015-11-05,536,"http://dati.senato.it/votazione/17-536-10",10,"ODG G01.103 (testo 2), Paglini e Bottici","approvato",225,112,143,223,214,1,8,"http://dati.senato.it/senatore/422"
2015-11-05,536,"http://dati.senato.it/votazione/17-536-9",9,"ODG G01.102 (testo 2), Paglini e Bottici","approvato",221,110,143,219,206,2,11,"http://dati.senato.it/senatore/422"
2015-11-05,536,"http://dati.senato.it/votazione/17-536-8",8,"ODG G01.101 (testo 2), Paglini e Bottici","approvato",224,112,143,222,208,3,11,"http://dati.senato.it/senatore/422"
2015-11-05,536,"http://dati.senato.it/votazione/17-536-7",7,"ODG G01.100 (testo 2), Paglini e Bottici","approvato",220,110,143,218,198,9,11,"http://dati.senato.it/senatore/422"
2015-11-05,536,"http://dati.senato.it/votazione/17-536-6",6,"ODG G01.4, Puglia e altri","respinto",217,108,143,215,65,138,12,"http://dati.senato.it/senatore/422"
2015-11-05,536,"http://dati.senato.it/votazione/17-536-5",5,"ODG G01.2 (testo 2), Montevecchi e altri","approvato",220,110,143,218,210,5,3,"http://dati.senato.it/senatore/422"
2015-11-05,536,"http://dati.senato.it/votazione/17-536-4",4,"ODG G01.1, Paglini e altri","respinto",224,112,143,223,71,148,4,"http://dati.senato.it/senatore/422"
2015-11-05,536,"http://dati.senato.it/votazione/17-536-3",3,"Em. 01.2, Paglini e altri","respinto",220,110,143,219,66,143,10,"http://dati.senato.it/senatore/422"
2015-11-05,536,"http://dati.senato.it/votazione/17-536-2",2,"Em. 01.1 e 01.100, Paglini e altri;Petraglia e altri","respinto",212,106,143,211,67,138,6,"http://dati.senato.it/senatore/422"
2015-11-05,536,"http://dati.senato.it/votazione/17-536-1",1,"Verifica del numero legale","",175,143,143,166,0,0,0,"http://dati.senato.it/senatore/422"
2015-11-04,535,"http://dati.senato.it/votazione/17-535-15",15,"Controprova","respinto",224,112,149,223,76,141,6,"http://dati.senato.it/senatore/26041"
2015-11-04,535,"http://dati.senato.it/votazione/17-535-14",14,"Votazione finale","approvato",256,128,149,255,156,85,14,"http://dati.senato.it/senatore/26041"
2015-11-04,535,"http://dati.senato.it/votazione/17-535-13",13,"Em. 28.0.501, Arrigoni","respinto",241,120,148,239,38,198,3,"http://dati.senato.it/senatore/1103"
2015-11-04,535,"http://dati.senato.it/votazione/17-535-12",12,"Em. 28.0.500, Arrigoni","respinto",245,123,148,244,45,195,4,"http://dati.senato.it/senatore/1103"
2015-11-04,535,"http://dati.senato.it/votazione/17-535-11",11,"Articolo 28","approvato",250,125,148,249,190,12,47,"http://dati.senato.it/senatore/1103"
2015-11-04,535,"http://dati.senato.it/votazione/17-535-10",10,"Em. 28.512, il Relatore","approvato",248,124,148,247,236,2,9,"http://dati.senato.it/senatore/1103"
2015-11-04,535,"http://dati.senato.it/votazione/17-535-9",9,"Em. 28.511, Moronese e altri","respinto",242,121,148,241,65,175,1,"http://dati.senato.it/senatore/1103"
2015-11-04,535,"http://dati.senato.it/votazione/17-535-8",8,"Em. 28.508, 28.509 e 28.510, Marinello e altri; Nugnes e altri; De Petris e altri","approvato",252,126,148,250,243,4,3,"http://dati.senato.it/senatore/1103"
2015-11-04,535,"http://dati.senato.it/votazione/17-535-7",7,"Em. 28.506 e 28.507, Moronese e altri; De Petrise altri","respinto",243,121,148,241,57,179,5,"http://dati.senato.it/senatore/1103"
2015-11-04,535,"http://dati.senato.it/votazione/17-535-6",6,"Em. 28.505, Martelli e altri","respinto",237,117,148,233,55,174,4,"http://dati.senato.it/senatore/1103"
2015-11-04,535,"http://dati.senato.it/votazione/17-535-5",5,"Em. 28.504, Arrigoni","respinto",235,116,148,231,43,181,7,"http://dati.senato.it/senatore/1103"
2015-11-04,535,"http://dati.senato.it/votazione/17-535-4",4,"Em. 28.502 e 28.503, il Relatore;Fucksia e altri","approvato",234,116,148,231,220,10,1,"http://dati.senato.it/senatore/1103"
2015-11-04,535,"http://dati.senato.it/votazione/17-535-3",3,"Em. 28.501, Arrigoni","respinto",219,109,148,216,41,170,5,"http://dati.senato.it/senatore/1103"
2015-11-04,535,"http://dati.senato.it/votazione/17-535-2",2,"Em. 28.550, il Relatore","approvato",228,113,148,225,190,35,0,"http://dati.senato.it/senatore/1103"
2015-11-04,535,"http://dati.senato.it/votazione/17-535-1",1,"Verifica del numero legale","",232,147,147,228,0,0,0,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-117",117,"Articolo 6","approvato",244,120,149,239,169,50,20,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-116",116,"Em. 6.520, Nugnes e altri","respinto",248,123,149,245,55,186,4,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-115",115,"Em. 6.519, Moronese e altri","respinto",244,121,149,241,54,183,4,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-114",114,"Em. 6.518, Nugnes e altri","respinto",247,123,149,244,53,188,3,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-113",113,"Em. 6.515, Moronese e altri","respinto",246,122,149,243,51,189,3,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-112",112,"Em. 6.514, De Petris e altri","respinto",247,123,149,244,64,173,7,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-111",111,"Em. 6.513 (testo 2), Arrigoni","respinto",246,122,149,242,39,199,4,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-110",110,"Em. 6.512, De Petris e altri","respinto",246,122,149,242,55,181,6,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-109",109,"Em. 6.511, De Petris e altri","respinto",241,120,149,238,53,179,6,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-108",108,"Em. 6.510, De Petris e altri","respinto",245,122,149,242,54,177,11,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-107",107,"Em. 6.509, De Petris e altri","respinto",244,121,149,241,18,178,45,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-106",106,"Em. 6.508, De Petris e altri","respinto",245,122,149,242,25,178,39,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-105",105,"Em. 6.550 (testo 2), il Relatore","approvato",242,120,149,238,178,52,8,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-104",104,"Em. 6.550 (testo 2)/8, Arrigoni e altri","respinto",247,123,149,244,43,198,3,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-103",103,"Em. 6.550 (testo 2)/7, Arrigoni e altri","respinto",240,119,149,236,53,177,6,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-102",102,"Em. 6.550 (testo 2)/6, De Petris e altri","respinto",235,116,149,231,45,169,17,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-101",101,"Em. 6.550 (testo 2)/5, Piccoli","respinto",241,120,149,238,45,152,41,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-100",100,"Em. 6.550 (testo 2)/4, Arrigoni e altri","respinto",240,119,149,237,78,154,5,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-99",99,"Em. 6.550 (testo 2)/3, Arrigoni e altri","respinto",241,119,149,237,31,200,6,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-98",98,"Em. 6.550 (testo 2)/2, Caleo e altri","approvato",240,119,149,237,210,25,2,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-97",97,"Em. 6.550 (testo 2)/1, De Petris e altri","respinto",236,117,149,233,67,159,7,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-96",96,"Em. 6.500, Martelli e altri","respinto",243,121,149,240,65,171,4,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-95",95,"Articolo 79","approvato",254,127,149,253,209,1,43,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-94",94,"Articolo 78","approvato",254,126,149,250,193,15,42,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-93",93,"Em. 78.506, De Petris e altri","respinto",249,124,149,247,52,187,8,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-92",92,"Em. 78.505, Moronese e altri","respinto",255,127,149,253,55,194,4,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-91",91,"Em. 78.504, Arrigoni","respinto",254,127,149,253,58,182,13,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-90",90,"Em. 78.503, Moronese e altri","respinto",252,126,149,250,64,181,5,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-89",89,"Em. 78.502, Girotto e altri","respinto",253,126,149,250,54,188,8,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-88",88,"Em. 78.501, Nugnes e altri","respinto",248,124,149,247,52,190,5,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-87",87,"Em. 78.500 (testo corretto), Nugnes e altri","respinto",253,127,149,252,59,189,4,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-86",86,"Articolo 77","approvato",254,127,149,253,243,3,7,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-85",85,"Articolo 76","approvato",256,128,149,255,175,75,5,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-84",84,"Articolo 75","approvato",254,127,149,253,208,5,40,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-83",83,"Articolo 74","approvato",253,127,149,252,243,4,5,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-82",82,"Articolo 73","approvato",255,128,149,254,245,3,6,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-81",81,"Articolo 72","approvato",254,126,149,251,171,30,50,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-80",80,"Em. 72.501, Girotto e altri","respinto",247,123,149,245,98,147,0,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-79",79,"Em. 72.500, Pepe","respinto",243,122,149,242,80,157,5,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-78",78,"Em. 71.0.500, De Petris e altri","respinto",256,128,149,255,62,182,11,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-77",77,"Articolo 71","approvato",259,130,149,258,201,37,20,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-76",76,"Em. 71.503, Martelli e altri","respinto",249,123,149,245,53,192,0,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-75",75,"Em. 71.502 (testo corretto), De Petris e altri","respinto",253,126,149,250,59,187,4,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-74",74,"Em. 71.501, Piccoli e altri","respinto",247,122,149,243,93,148,2,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-73",73,"Em. 71.500, Arrigoni","respinto",250,125,149,249,54,191,4,"http://dati.senato.it/senatore/1103"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-72",72,"Articolo 70","approvato",251,126,149,250,147,53,50,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-71",71,"Em. 70.501, Serra e altri","respinto",249,125,149,248,59,175,14,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-70",70,"Em. 70.500, Arrigoni","respinto",251,126,149,250,55,148,47,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-69",69,"Articolo 69","approvato",247,124,149,246,231,7,8,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-68",68,"Articolo 68","approvato",255,128,149,254,207,34,13,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-67",67,"Mantenimento articolo 67","approvato",256,128,149,255,186,37,32,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-66",66,"Articolo 66","approvato",251,126,149,250,243,6,1,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-65",65,"Articolo 65","approvato",251,124,149,246,234,9,3,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-64",64,"Em. 65.501, Arrigoni","respinto",251,125,149,249,95,153,1,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-63",63,"Em. 65.500, De Petris e altri","respinto",253,126,149,251,23,222,6,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-62",62,"Articolo 64","approvato",251,125,149,249,223,19,7,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-61",61,"Articolo 63","approvato",253,126,149,251,190,11,50,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-60",60,"Em. 62.0.501, Crosio e Arrigoni","respinto",256,127,149,253,103,149,1,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-59",59,"Em. 62.0.500, Crosio e Arrigoni","respinto",253,127,149,252,95,148,9,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-58",58,"Articolo 62","approvato",256,128,149,255,191,13,51,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-57",57,"Em. 62.514, Bernini e Piccoli","respinto",252,126,149,251,61,189,1,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-56",56,"Em. 62.513, De Petris e altri","respinto",252,126,149,251,95,146,10,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-55",55,"Em. 62.512, Bernini e Piccoli","respinto",252,126,149,251,97,153,1,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-54",54,"Em. 62.511, Bernini e Piccoli","respinto",254,127,149,253,54,188,11,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-53",53,"Em. 62.510, Arrigoni","respinto",256,128,149,255,98,153,4,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-52",52,"Em. 62.509, Piccoli e altri","respinto",248,124,149,246,95,150,1,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-51",51,"Em. 62.508, Arrigoni","respinto",251,126,149,250,100,149,1,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-50",50,"Em. 62.507, Arrigoni","respinto",248,123,149,245,99,145,1,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-49",49,"Em. 62.506, Arrigoni","respinto",246,122,149,242,69,172,1,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-48",48,"Em. 62.505, Arrigoni","respinto",248,123,149,245,94,150,1,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-47",47,"Em. 62.504, Nugnes e altri","respinto",244,122,149,242,62,179,1,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-46",46,"Em. 62.503, Malan","respinto",248,124,149,247,54,146,47,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-45",45,"Em. 62.500, Girotto e altri","respinto",244,122,149,243,58,179,6,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-44",44,"Articolo 61","approvato",251,126,149,250,186,52,12,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-43",43,"Em. 61.515, Nugnes e altri","respinto",245,122,149,243,51,180,12,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-42",42,"Em. 61.514, Nugnes e altri","respinto",247,124,149,246,56,179,11,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-41",41,"Em. 61.505 (parte ammissibile), De Petris e     altri","respinto",249,124,149,247,53,179,15,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-40",40,"Em. 61.503, Piccoli e altri","respinto",247,123,149,245,40,190,15,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-39",39,"Em. 61.502, Arrigoni","respinto",251,126,149,250,83,155,12,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-38",38,"Articolo 60","approvato",255,127,149,252,229,19,4,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-37",37,"Em. 60.501, Piccoli e altri","respinto",256,127,149,252,45,204,3,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-36",36,"Em. 60.500, Arrigoni","respinto",252,126,149,251,40,190,21,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-35",35,"Articolo 59","approvato",256,128,149,255,250,4,1,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-34",34,"Articolo 58","approvato",255,127,149,253,214,37,2,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-33",33,"Em. 58.512, Arrigoni","respinto",248,124,149,246,91,155,0,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-32",32,"Em. 58.511, Nugnes e altri","respinto",251,125,149,248,69,178,1,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-31",31,"Em. 58.510, Arrigoni","respinto",252,126,149,250,96,154,0,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-30",30,"Em. 58.509, Piccoli e altri","respinto",249,125,149,248,96,152,0,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-29",29,"Em. 58.507, Arrigoni","respinto",246,123,149,245,92,153,0,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-28",28,"Em. 58.506, De Petris e altri","respinto",249,124,149,247,96,150,1,"http://dati.senato.it/senatore/6472"
2015-11-03,534,"http://dati.senato.it/votazione/17-534-27",27,"Em. 58.503 e 58.504, Piccoli e altri; Arrigoni","respinto",250,125,149,248,90,156,2,"http://dati.senato.it/senatore/6472"
