"persona","cognome","nome","dataNascita","nato","luogoNascita","genere","collegio","nomeGruppo","sigla","commissione","aggiornamento"
"http://dati.camera.it/ocd/persona.rdf/p300369","ROMANO","FRANCESCO SAVERIO","19641224","nato a PALERMO, PALERMO, SICILIA, il 24.12.1964","PALERMO","male","SICILIA 1 - P01","NOI MODERATI (NOI CON L'ITALIA, CORAGGIO ITALIA, UDC, ITALIA AL CENTRO)-MAIE (NM(N-C-U-I)-M) (27.10.2022","NM(N-C-U-I)-M","COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA",2023-04-30 12:00:41
"http://dati.camera.it/ocd/persona.rdf/p300369","ROMANO","FRANCESCO SAVERIO","19641224","nato a PALERMO, PALERMO, SICILIA, il 24.12.1964","PALERMO","male","SICILIA 1 - P01","NOI MODERATI (NOI CON L'ITALIA, CORAGGIO ITALIA, UDC, ITALIA AL CENTRO)-MAIE (NM(N-C-U-I)-M) (27.10.2022","NM(N-C-U-I)-M","GIUNTA PER LE AUTORIZZAZIONI",2023-04-30 12:00:41
"http://dati.camera.it/ocd/persona.rdf/p300369","ROMANO","FRANCESCO SAVERIO","19641224","nato a PALERMO, PALERMO, SICILIA, il 24.12.1964","PALERMO","male","SICILIA 1 - P01","NOI MODERATI (NOI CON L'ITALIA, CORAGGIO ITALIA, UDC, ITALIA AL CENTRO)-MAIE (NM(N-C-U-I)-M) (27.10.2022","NM(N-C-U-I)-M","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2023-04-30 12:00:41
"http://dati.camera.it/ocd/persona.rdf/p307603","COLUCCI","ALESSANDRO","19740520","nato a MILANO, MILANO, LOMBARDIA, il 20.05.1974","MILANO","male","PUGLIA - P04","NOI MODERATI (NOI CON L'ITALIA, CORAGGIO ITALIA, UDC, ITALIA AL CENTRO)-MAIE (NM(N-C-U-I)-M) (27.10.2022","NM(N-C-U-I)-M","COMMISSIONE D'INDAGINE SERRACCHIANI, LAI, ORLANDO-DONZELLI",2023-04-30 12:00:48
"http://dati.camera.it/ocd/persona.rdf/p307603","COLUCCI","ALESSANDRO","19740520","nato a MILANO, MILANO, LOMBARDIA, il 20.05.1974","MILANO","male","PUGLIA - P04","NOI MODERATI (NOI CON L'ITALIA, CORAGGIO ITALIA, UDC, ITALIA AL CENTRO)-MAIE (NM(N-C-U-I)-M) (27.10.2022","NM(N-C-U-I)-M","UFFICIO DI PRESIDENZA",2023-04-30 12:00:48
"http://dati.camera.it/ocd/persona.rdf/p307603","COLUCCI","ALESSANDRO","19740520","nato a MILANO, MILANO, LOMBARDIA, il 20.05.1974","MILANO","male","PUGLIA - P04","NOI MODERATI (NOI CON L'ITALIA, CORAGGIO ITALIA, UDC, ITALIA AL CENTRO)-MAIE (NM(N-C-U-I)-M) (27.10.2022","NM(N-C-U-I)-M","COMITATO PER GLI AFFARI DEL PERSONALE",2023-04-30 12:00:48
"http://dati.camera.it/ocd/persona.rdf/p307603","COLUCCI","ALESSANDRO","19740520","nato a MILANO, MILANO, LOMBARDIA, il 20.05.1974","MILANO","male","PUGLIA - P04","NOI MODERATI (NOI CON L'ITALIA, CORAGGIO ITALIA, UDC, ITALIA AL CENTRO)-MAIE (NM(N-C-U-I)-M) (27.10.2022","NM(N-C-U-I)-M","COMITATO PER LA COMUNICAZIONE E L'INFORMAZIONE ESTERNA",2023-04-30 12:00:48
"http://dati.camera.it/ocd/persona.rdf/p307603","COLUCCI","ALESSANDRO","19740520","nato a MILANO, MILANO, LOMBARDIA, il 20.05.1974","MILANO","male","PUGLIA - P04","NOI MODERATI (NOI CON L'ITALIA, CORAGGIO ITALIA, UDC, ITALIA AL CENTRO)-MAIE (NM(N-C-U-I)-M) (27.10.2022","NM(N-C-U-I)-M","COMITATO CONSULTIVO SULLA CONDOTTA DEI DEPUTATI",2023-04-30 12:00:48
"http://dati.camera.it/ocd/persona.rdf/p307603","COLUCCI","ALESSANDRO","19740520","nato a MILANO, MILANO, LOMBARDIA, il 20.05.1974","MILANO","male","PUGLIA - P04","NOI MODERATI (NOI CON L'ITALIA, CORAGGIO ITALIA, UDC, ITALIA AL CENTRO)-MAIE (NM(N-C-U-I)-M) (27.10.2022","NM(N-C-U-I)-M","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2023-04-30 12:00:48
"http://dati.camera.it/ocd/persona.rdf/p307603","COLUCCI","ALESSANDRO","19740520","nato a MILANO, MILANO, LOMBARDIA, il 20.05.1974","MILANO","male","PUGLIA - P04","NOI MODERATI (NOI CON L'ITALIA, CORAGGIO ITALIA, UDC, ITALIA AL CENTRO)-MAIE (NM(N-C-U-I)-M) (27.10.2022","NM(N-C-U-I)-M","GIUNTA PER IL REGOLAMENTO",2023-04-30 12:00:48
"http://dati.camera.it/ocd/persona.rdf/p308797","SEMENZATO","MARTINA","19730709","nato a SPINEA, VENEZIA, VENETO, il 09.07.1973","SPINEA","female","VENETO 1 - P01","NOI MODERATI (NOI CON L'ITALIA, CORAGGIO ITALIA, UDC, ITALIA AL CENTRO)-MAIE (NM(N-C-U-I)-M) (27.10.2022","NM(N-C-U-I)-M","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2023-04-30 12:01:07
"http://dati.camera.it/ocd/persona.rdf/p305708","RICHETTI","MATTEO","19740803","nato a SASSUOLO, MODENA, EMILIA-ROMAGNA, il 03.08.1974","SASSUOLO","male","EMILIA-ROMAGNA - P01","AZIONE - ITALIA VIVA - RENEW EUROPE (A-IV-RE) (18.10.2022","A-IV-RE","IV COMMISSIONE (DIFESA)",2022-11-10 12:00:41
"http://dati.camera.it/ocd/persona.rdf/p305708","RICHETTI","MATTEO","19740803","nato a SASSUOLO, MODENA, EMILIA-ROMAGNA, il 03.08.1974","SASSUOLO","male","EMILIA-ROMAGNA - P01","AZIONE - ITALIA VIVA - RENEW EUROPE (A-IV-RE) (18.10.2022","A-IV-RE","CONFERENZA DEI PRESIDENTI DI GRUPPO",2022-11-10 12:00:41
"http://dati.camera.it/ocd/persona.rdf/p306158","CASTIGLIONE","GIUSEPPE","19631005","nato a BRONTE, CATANIA, SICILIA, il 05.10.1963","BRONTE","male","SICILIA 2 - P02","AZIONE - ITALIA VIVA - RENEW EUROPE (A-IV-RE) (18.10.2022","A-IV-RE","XIII COMMISSIONE (AGRICOLTURA)",2022-11-10 12:01:52
"http://dati.camera.it/ocd/persona.rdf/p306005","FARAONE","DAVIDE","19750719","nato a PALERMO, PALERMO, SICILIA, il 19.07.1975","PALERMO","male","SICILIA 1 - P02","AZIONE - ITALIA VIVA - RENEW EUROPE (A-IV-RE) (18.10.2022","A-IV-RE","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2022-11-10 12:02:20
"http://dati.camera.it/ocd/persona.rdf/p300480","GIACHETTI","ROBERTO","19610424","nato a ROMA, ROMA, LAZIO, il 24.04.1961","ROMA","male","LAZIO 1 - P01","AZIONE - ITALIA VIVA - RENEW EUROPE (A-IV-RE) (18.10.2022","A-IV-RE","COMMISSIONE D'INDAGINE SERRACCHIANI, LAI, ORLANDO-DONZELLI",2023-03-06 12:00:25
"http://dati.camera.it/ocd/persona.rdf/p300480","GIACHETTI","ROBERTO","19610424","nato a ROMA, ROMA, LAZIO, il 24.04.1961","ROMA","male","LAZIO 1 - P01","AZIONE - ITALIA VIVA - RENEW EUROPE (A-IV-RE) (18.10.2022","A-IV-RE","UFFICIO DI PRESIDENZA",2023-03-06 12:00:25
"http://dati.camera.it/ocd/persona.rdf/p300480","GIACHETTI","ROBERTO","19610424","nato a ROMA, ROMA, LAZIO, il 24.04.1961","ROMA","male","LAZIO 1 - P01","AZIONE - ITALIA VIVA - RENEW EUROPE (A-IV-RE) (18.10.2022","A-IV-RE","COMITATO DI VIGILANZA SULL'ATTIVITA' DI DOCUMENTAZIONE",2023-03-06 12:00:25
"http://dati.camera.it/ocd/persona.rdf/p300480","GIACHETTI","ROBERTO","19610424","nato a ROMA, ROMA, LAZIO, il 24.04.1961","ROMA","male","LAZIO 1 - P01","AZIONE - ITALIA VIVA - RENEW EUROPE (A-IV-RE) (18.10.2022","A-IV-RE","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2023-03-06 12:00:25
"http://dati.camera.it/ocd/persona.rdf/p308913","BENZONI","FABRIZIO","19851104","nato a BRESCIA, BRESCIA, LOMBARDIA, il 04.11.1985","BRESCIA","male","LOMBARDIA 3 - P02","AZIONE - ITALIA VIVA - RENEW EUROPE (A-IV-RE) (18.10.2022","A-IV-RE","COMITATO PER LA COMUNICAZIONE E L'INFORMAZIONE ESTERNA",2023-03-06 12:01:06
"http://dati.camera.it/ocd/persona.rdf/p308913","BENZONI","FABRIZIO","19851104","nato a BRESCIA, BRESCIA, LOMBARDIA, il 04.11.1985","BRESCIA","male","LOMBARDIA 3 - P02","AZIONE - ITALIA VIVA - RENEW EUROPE (A-IV-RE) (18.10.2022","A-IV-RE","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",2023-03-06 12:01:06
"http://dati.camera.it/ocd/persona.rdf/p306379","DE MONTE","ISABELLA","19710623","nato a UDINE, UDINE, FRIULI-VENEZIA-GIULIA, il 23.06.1971","UDINE","female","FRIULI-VENEZIA GIULIA - P01","AZIONE - ITALIA VIVA - RENEW EUROPE (A-IV-RE) (18.10.2022","A-IV-RE","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2023-04-19 12:00:56
"http://dati.camera.it/ocd/persona.rdf/p306379","DE MONTE","ISABELLA","19710623","nato a UDINE, UDINE, FRIULI-VENEZIA-GIULIA, il 23.06.1971","UDINE","female","FRIULI-VENEZIA GIULIA - P01","AZIONE - ITALIA VIVA - RENEW EUROPE (A-IV-RE) (18.10.2022","A-IV-RE","DELEGAZIONE PRESSO L'ASSEMBLEA PARLAMENTARE DELLA INIZIATIVA CENTRO EUROPEA (INCE)",2023-04-19 12:00:56
"http://dati.camera.it/ocd/persona.rdf/p307641","IEZZI","IGOR GIANCARLO","19750118","nato a MILANO, MILANO, LOMBARDIA, il 18.01.1975","MILANO","male","LOMBARDIA 1 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2022-11-10 12:00:27
"http://dati.camera.it/ocd/persona.rdf/p307641","IEZZI","IGOR GIANCARLO","19750118","nato a MILANO, MILANO, LOMBARDIA, il 18.01.1975","MILANO","male","LOMBARDIA 1 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","GIUNTA PER IL REGOLAMENTO",2022-11-10 12:00:27
"http://dati.camera.it/ocd/persona.rdf/p307420","CAPARVI","VIRGINIO","19820925","nato a FOLIGNO, PERUGIA, UMBRIA, il 25.09.1982","FOLIGNO","male","UMBRIA - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)",2022-11-10 12:00:33
"http://dati.camera.it/ocd/persona.rdf/p307173","LATINI","GIORGIA","19800418","nato a FABRIANO, ANCONA, MARCHE, il 18.04.1980","FABRIANO","female","MARCHE - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",2022-11-10 12:00:48
"http://dati.camera.it/ocd/persona.rdf/p308801","BOF","GIANANGELO","19750107","nato a VITTORIO VENETO, TREVISO, VENETO, il 07.01.1975","VITTORIO VENETO","male","VENETO 1 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2022-11-10 12:01:42
"http://dati.camera.it/ocd/persona.rdf/p302762","MOLTENI","NICOLA","19760306","nato a CANTU', COMO, LOMBARDIA, il 06.03.1976","CANTU'","male","LOMBARDIA 2 - P02","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","IV COMMISSIONE (DIFESA)",2022-11-10 12:01:44
"http://dati.camera.it/ocd/persona.rdf/p307453","MARCHETTI","RICCARDO AUGUSTO","19870508","nato a UMBERTIDE, PERUGIA, UMBRIA, il 08.05.1987","UMBERTIDE","male","MARCHE - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2022-11-10 12:01:46
"http://dati.camera.it/ocd/persona.rdf/p307601","BORDONALI","SIMONA","19710801","nato a BRESCIA, BRESCIA, LOMBARDIA, il 01.08.1971","BRESCIA","female","LOMBARDIA 3 - P02","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2022-11-10 12:01:50
"http://dati.camera.it/ocd/persona.rdf/p307601","BORDONALI","SIMONA","19710801","nato a BRESCIA, BRESCIA, LOMBARDIA, il 01.08.1971","BRESCIA","female","LOMBARDIA 3 - P02","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","GIUNTA PER IL REGOLAMENTO",2022-11-10 12:01:50
"http://dati.camera.it/ocd/persona.rdf/p301459","RAVETTO","LAURA","19710125","nato a CUNEO, CUNEO, PIEMONTE, il 25.01.1971","CUNEO","female","LOMBARDIA 1 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2022-11-10 12:01:50
"http://dati.camera.it/ocd/persona.rdf/p308830","BELLOMO","DAVIDE","19700218","nato a ASCOLI PICENO, ASCOLI PICENO, MARCHE, il 18.02.1970","ASCOLI PICENO","male","PUGLIA - P02","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","II COMMISSIONE (GIUSTIZIA)",2022-11-10 12:02:03
"http://dati.camera.it/ocd/persona.rdf/p32460","BOSSI","UMBERTO","19410919","nato a CASSANO MAGNAGO, VARESE, LOMBARDIA, il 19.09.1941","CASSANO MAGNAGO","male","LOMBARDIA 2 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","IV COMMISSIONE (DIFESA)",2022-11-10 12:02:16
"http://dati.camera.it/ocd/persona.rdf/p308878","MONTEMAGNI","ELISA","19860601","nato a VIAREGGIO, LUCCA, TOSCANA, il 01.06.1986","VIAREGGIO","female","TOSCANA - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2022-11-10 12:02:20
"http://dati.camera.it/ocd/persona.rdf/p307300","MORRONE","JACOPO","19830123","nato a FORLI', FORLÌ-CESENA, EMILIA-ROMAGNA, il 23.01.1983","FORLI'","male","EMILIA-ROMAGNA - P03","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","II COMMISSIONE (GIUSTIZIA)",2022-11-10 12:02:21
"http://dati.camera.it/ocd/persona.rdf/p308808","DI MATTINA","SALVATORE MARCELLO","19700105","nato a TAVIANO, LECCE, PUGLIA, il 05.01.1970","TAVIANO","male","PUGLIA - P04","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",2022-11-12 12:00:36
"http://dati.camera.it/ocd/persona.rdf/p308890","BARABOTTI","ANDREA","19850914","nato a MASSA, MASSA-CARRARA, TOSCANA, il 14.09.1985","MASSA","male","TOSCANA - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",2022-11-12 12:00:52
"http://dati.camera.it/ocd/persona.rdf/p307716","CATTOI","VANESSA","19800712","nato a ROVERETO, TRENTO, TRENTINO ALTO-ADIGE, il 12.07.1980","ROVERETO","female","TRENTINO-ALTO ADIGE/SÜDTIROL - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2022-11-26 12:00:39
"http://dati.camera.it/ocd/persona.rdf/p308918","OTTAVIANI","NICOLA","19680721","nato a FROSINONE, FROSINONE, LAZIO, il 21.07.1968","FROSINONE","male","LAZIO 2 - P02","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2022-11-26 12:00:54
"http://dati.camera.it/ocd/persona.rdf/p307630","FRASSINI","REBECCA","19881124","nato a CALCINATE, BERGAMO, LOMBARDIA, il 24.11.1988","CALCINATE","female","LOMBARDIA 3 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2022-11-26 12:00:58
"http://dati.camera.it/ocd/persona.rdf/p302913","MINARDO","ANTONINO","19780205","nato a MODICA, RAGUSA, SICILIA, il 05.02.1978","MODICA","male","SICILIA 2 - P03","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI",2023-01-11 12:00:43
"http://dati.camera.it/ocd/persona.rdf/p302913","MINARDO","ANTONINO","19780205","nato a MODICA, RAGUSA, SICILIA, il 05.02.1978","MODICA","male","SICILIA 2 - P03","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","IV COMMISSIONE (DIFESA)",2023-01-11 12:00:43
"http://dati.camera.it/ocd/persona.rdf/p307285","CAVANDOLI","LAURA","19711215","nato a PARMA, PARMA, EMILIA-ROMAGNA, il 15.12.1971","PARMA","female","EMILIA-ROMAGNA - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA",2023-03-06 12:00:52
"http://dati.camera.it/ocd/persona.rdf/p307285","CAVANDOLI","LAURA","19711215","nato a PARMA, PARMA, EMILIA-ROMAGNA, il 15.12.1971","PARMA","female","EMILIA-ROMAGNA - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","GIUNTA PER LE AUTORIZZAZIONI",2023-03-06 12:00:52
"http://dati.camera.it/ocd/persona.rdf/p307285","CAVANDOLI","LAURA","19711215","nato a PARMA, PARMA, EMILIA-ROMAGNA, il 15.12.1971","PARMA","female","EMILIA-ROMAGNA - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","VI COMMISSIONE (FINANZE)",2023-03-06 12:00:52
"http://dati.camera.it/ocd/persona.rdf/p307688","COIN","DIMITRI","19700601","nato a TREVISO, TREVISO, VENETO, il 01.06.1970","TREVISO","male","VENETO 1 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","DELEGAZIONE PARLAMENTARE PRESSO L'ASSEMBLEA DEL CONSIGLIO D'EUROPA (CDE)",2023-03-06 12:01:23
"http://dati.camera.it/ocd/persona.rdf/p307688","COIN","DIMITRI","19700601","nato a TREVISO, TREVISO, VENETO, il 01.06.1970","TREVISO","male","VENETO 1 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","COMITATO PER LE INCOMPATIBILITA', LE INELEGGIBILITA' E LE DECADENZE",2023-03-06 12:01:23
"http://dati.camera.it/ocd/persona.rdf/p307688","COIN","DIMITRI","19700601","nato a TREVISO, TREVISO, VENETO, il 01.06.1970","TREVISO","male","VENETO 1 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","GIUNTA DELLE ELEZIONI",2023-03-06 12:01:23
"http://dati.camera.it/ocd/persona.rdf/p307688","COIN","DIMITRI","19700601","nato a TREVISO, TREVISO, VENETO, il 01.06.1970","TREVISO","male","VENETO 1 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","III COMMISSIONE (AFFARI ESTERI E COMUNITARI)",2023-03-06 12:01:23
"http://dati.camera.it/ocd/persona.rdf/p306349","CANDIANI","STEFANO","19711211","nato a BUSTO ARSIZIO, VARESE, LOMBARDIA, il 11.12.1971","BUSTO ARSIZIO","male","LOMBARDIA 2 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI",2023-04-05 12:00:38
"http://dati.camera.it/ocd/persona.rdf/p306349","CANDIANI","STEFANO","19711211","nato a BUSTO ARSIZIO, VARESE, LOMBARDIA, il 11.12.1971","BUSTO ARSIZIO","male","LOMBARDIA 2 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","GIUNTA DELLE ELEZIONI",2023-04-05 12:00:38
"http://dati.camera.it/ocd/persona.rdf/p306349","CANDIANI","STEFANO","19711211","nato a BUSTO ARSIZIO, VARESE, LOMBARDIA, il 11.12.1971","BUSTO ARSIZIO","male","LOMBARDIA 2 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2023-04-05 12:00:38
"http://dati.camera.it/ocd/persona.rdf/p307502","GIGLIO VIGNA","ALESSANDRO","19801213","nato a IVREA, TORINO, PIEMONTE, il 13.12.1980","IVREA","male","PIEMONTE 1 - P02","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","DELEGAZIONE PARLAMENTARE PRESSO L'ASSEMBLEA DEL CONSIGLIO D'EUROPA (CDE)",2023-04-30 12:00:19
"http://dati.camera.it/ocd/persona.rdf/p307502","GIGLIO VIGNA","ALESSANDRO","19801213","nato a IVREA, TORINO, PIEMONTE, il 13.12.1980","IVREA","male","PIEMONTE 1 - P02","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","COMITATO PER LE INCOMPATIBILITA', LE INELEGGIBILITA' E LE DECADENZE",2023-04-30 12:00:19
"http://dati.camera.it/ocd/persona.rdf/p307502","GIGLIO VIGNA","ALESSANDRO","19801213","nato a IVREA, TORINO, PIEMONTE, il 13.12.1980","IVREA","male","PIEMONTE 1 - P02","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI",2023-04-30 12:00:19
"http://dati.camera.it/ocd/persona.rdf/p307502","GIGLIO VIGNA","ALESSANDRO","19801213","nato a IVREA, TORINO, PIEMONTE, il 13.12.1980","IVREA","male","PIEMONTE 1 - P02","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","GIUNTA DELLE ELEZIONI",2023-04-30 12:00:19
"http://dati.camera.it/ocd/persona.rdf/p307502","GIGLIO VIGNA","ALESSANDRO","19801213","nato a IVREA, TORINO, PIEMONTE, il 13.12.1980","IVREA","male","PIEMONTE 1 - P02","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2023-04-30 12:00:19
"http://dati.camera.it/ocd/persona.rdf/p307502","GIGLIO VIGNA","ALESSANDRO","19801213","nato a IVREA, TORINO, PIEMONTE, il 13.12.1980","IVREA","male","PIEMONTE 1 - P02","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","IV COMMISSIONE (DIFESA)",2023-04-30 12:00:19
"http://dati.camera.it/ocd/persona.rdf/p308911","LOIZZO","SIMONA","19650220","nato a COSENZA, COSENZA, CALABRIA, il 20.02.1965","COSENZA","female","CALABRIA - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",2023-04-30 12:00:37
"http://dati.camera.it/ocd/persona.rdf/p308911","LOIZZO","SIMONA","19650220","nato a COSENZA, COSENZA, CALABRIA, il 20.02.1965","COSENZA","female","CALABRIA - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","XII COMMISSIONE (AFFARI SOCIALI)",2023-04-30 12:00:37
"http://dati.camera.it/ocd/persona.rdf/p308942","PIZZIMENTI","GRAZIANO","19610507","nato a UDINE, UDINE, FRIULI-VENEZIA-GIULIA, il 07.05.1961","UDINE","male","FRIULI-VENEZIA GIULIA - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","DELEGAZIONE PARLAMENTARE PRESSO L'ASSEMBLEA DEL CONSIGLIO D'EUROPA (CDE)",2023-04-30 12:01:02
"http://dati.camera.it/ocd/persona.rdf/p308942","PIZZIMENTI","GRAZIANO","19610507","nato a UDINE, UDINE, FRIULI-VENEZIA-GIULIA, il 07.05.1961","UDINE","male","FRIULI-VENEZIA GIULIA - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2023-04-30 12:01:02
"http://dati.camera.it/ocd/persona.rdf/p308836","MATONE","SIMONETTA","19530616","nato a ROMA, ROMA, LAZIO, il 16.06.1953","ROMA","female","LAZIO 1 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","COMITATO CONSULTIVO SULLA CONDOTTA DEI DEPUTATI",2023-04-30 12:01:09
"http://dati.camera.it/ocd/persona.rdf/p308836","MATONE","SIMONETTA","19530616","nato a ROMA, ROMA, LAZIO, il 16.06.1953","ROMA","female","LAZIO 1 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","II COMMISSIONE (GIUSTIZIA)",2023-04-30 12:01:09
"http://dati.camera.it/ocd/persona.rdf/p308836","MATONE","SIMONETTA","19530616","nato a ROMA, ROMA, LAZIO, il 16.06.1953","ROMA","female","LAZIO 1 - P01","LEGA - SALVINI PREMIER (LEGA) (18.10.2022","LEGA","XII COMMISSIONE (AFFARI SOCIALI)",2023-04-30 12:01:09
"http://dati.camera.it/ocd/persona.rdf/p308840","CASO","ANTONIO","19840205","nato a NAPOLI, NAPOLI, CAMPANIA, il 05.02.1984","NAPOLI","male","CAMPANIA 1 - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",2022-11-10 12:01:12
"http://dati.camera.it/ocd/persona.rdf/p307726","TUCCI","RICCARDO","19860508","nato a BAD SODEN AM TAUNUS, GERMANIA, il 08.05.1986","BAD SODEN AM TAUNUS","male","CALABRIA - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO)",2022-11-10 12:01:45
"http://dati.camera.it/ocd/persona.rdf/p307406","RAFFA","ANGELA","19930126","nato a MESSINA, MESSINA, SICILIA, il 26.01.1993","MESSINA","female","SICILIA 2 - P01","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","VI COMMISSIONE (FINANZE)",2022-11-10 12:01:53
"http://dati.camera.it/ocd/persona.rdf/p308849","AMATO","GAETANO","19570605","nato a CASTELLAMMARE DI STABIA, NAPOLI, CAMPANIA, il 05.06.1957","CASTELLAMMARE DI STABIA","male","CAMPANIA 1 - P02","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",2022-11-10 12:02:08
"http://dati.camera.it/ocd/persona.rdf/p307459","FONTANA","ILARIA","19840626","nato a ALATRI, FROSINONE, LAZIO, il 26.06.1984","ALATRI","female","LAZIO 2 - P02","MOVIMENTO 5 STELLE (M5S) (18.10.2022","M5S","VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2022-11-10 12:02:22
